customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,population,city
9200-NLNPD,Stayed,No,,,Male,20,No,Yes,0,95963,SUJM-GOROR,56,10,Yes,DSL,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.0,0.0,30,Yes,Yes,Yes,54.05,2959.8,0.0,1497,13706,Orland
9708-HPXWZ,Stayed,No,,,Male,74,Yes,No,0,94803,FUDI-MBJWG,5,0,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Two Year,No,Credit Card,0.0,0.0,4,Yes,No,No,45.4,214.75,0.0,1019,25399,El Sobrante
0071-NDAFP,Stayed,No,,,Male,31,No,Yes,3,95405,SLPE-RETZF,25,1,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,23.69,592.25,0,No,No,No,25.5,630.6,44.42,1224,22250,Santa Rosa
0794-YVSGE,Stayed,No,,,Male,29,No,Yes,1,91101,KKQK-HLTMX,72,9,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,27.16,1955.52,0,No,No,No,20.3,1401.15,0.0,172,16812,Pasadena
1635-HDGFT,Stayed,No,,,Female,29,No,No,1,96059,VOSE-ZAOIL,19,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,35.45,673.55,0,No,No,No,20.5,398.55,24.07,1563,598,Manton
2160-GPFXD,Stayed,No,,,Male,25,No,Yes,2,95618,KXRT-DAOCR,54,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,24.59,1327.86,52,No,No,No,65.65,3566.7,0.0,1340,648,Davis
2709-UQGNP,Stayed,No,,,Male,38,No,No,0,94401,TMNA-WWICI,10,0,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,49.04,490.4,23,No,No,No,51.65,524.5,0.0,921,32488,San Mateo
3308-JSGML,Stayed,No,,,Male,77,Yes,Yes,0,93461,VIUK-HILKE,59,3,Yes,Cable,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,0.0,0.0,6,Yes,Yes,No,64.05,3886.85,0.0,730,1255,Shandon
3675-EQOZA,Stayed,No,,,Male,40,No,No,0,92660,EAUS-JYRUR,5,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,42.52,212.6,0,No,No,No,20.65,93.55,0.0,547,28687,Newport Beach
3694-GLTJM,Stayed,No,,,Female,62,No,No,0,96021,ENIU-PAGIT,5,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,41.93,209.65,0,No,No,No,19.65,92.05,0.0,1535,13840,Corning
3722-WPXTK,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,23,No,No,0,93512,SVBP-FYECO,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,14.26,14.26,46,Yes,Yes,Yes,88.35,88.35,0.0,736,340,Benton
3729-OWRVL,Stayed,No,,,Male,80,Yes,No,0,93256,GLQW-ENDGW,65,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,44.23,2874.95,27,Yes,Yes,No,110.35,7246.15,0.0,667,4198,Pixley
3793-MMFUH,Churned,Yes,Competitor,Competitor made better offer,Female,73,Yes,No,0,95618,KTCF-MXSPB,13,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.03,247.39,24,Yes,Yes,Yes,95.05,1290.0,0.0,1340,648,Davis
3794-NFNCH,Stayed,No,,,Male,53,No,Yes,0,96008,DFDV-MNYAT,30,10,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,23.16,694.8,6,No,No,No,50.0,1474.9,0.0,1524,899,Bella Vista
3814-MLAXC,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,58,No,No,0,94545,MUEY-JKLNZ,31,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,16.63,515.53,12,No,No,No,79.85,2404.15,0.0,954,27311,Hayward
4132-POCZS,Stayed,No,,,Male,47,No,Yes,0,95255,OGFB-HIBMZ,52,1,Yes,DSL,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,26,No,Yes,Yes,39.9,2020.9,0.0,1157,2198,West Point
4369-NYSCF,Stayed,No,,,Male,61,No,No,0,94606,GUOF-LWOBJ,56,0,Yes,DSL,No,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,18.42,1031.52,13,Yes,Yes,Yes,75.75,4284.65,0.0,999,41876,Oakland
4565-EVZMJ,Stayed,No,,,Female,55,No,No,0,92128,MFIE-GZDNU,47,0,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,26.35,1238.45,5,No,No,No,58.9,2813.05,0.0,375,42733,San Diego
4581-SSPWD,Churned,Yes,Competitor,Competitor had better devices,Female,63,No,No,0,94040,VAFI-QJJSG,3,0,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5.2,15.6,23,No,No,No,75.8,246.3,0.0,874,32143,Mountain View
4686-UXDML,Stayed,No,,,Female,24,No,No,0,93615,PVJA-QAXBT,21,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,24.86,522.06,48,Yes,Yes,Yes,99.85,1992.55,0.0,779,5519,Cutler
5052-PNLOS,Churned,Yes,Other,Poor expertise of online support,Male,50,No,No,0,95721,ICNO-SRCOC,3,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,13.83,41.49,14,Yes,Yes,Yes,105.35,323.25,0.0,1413,69,Echo Lake
5138-WVKYJ,Churned,Yes,Competitor,Competitor made better offer,Male,51,No,No,0,92129,TPNO-FRCHC,10,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,27.57,275.7,13,Yes,Yes,Yes,98.55,1008.55,0.0,376,47224,San Diego
5174-RNGBH,Churned,Yes,Dissatisfaction,Network reliability,Female,27,No,No,0,95953,NMXP-BGEZX,9,0,Yes,Cable,No,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,24.81,223.29,69,Yes,No,No,66.25,620.55,0.0,1488,8695,Live Oak
5281-BUZGT,Churned,Yes,Competitor,Competitor made better offer,Male,69,Yes,No,0,96093,ELEA-EASHW,36,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,23.33,839.88,23,Yes,No,No,90.85,3186.7,0.0,1585,3749,Weaverville
5568-DMXZS,Stayed,No,,,Female,36,No,No,0,92124,CQCW-XRMDD,8,0,Yes,Cable,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,37.37,298.96,16,Yes,No,No,65.45,554.45,0.0,372,30206,San Diego
5605-IYGFG,Stayed,No,,,Female,61,No,No,0,92276,MHBH-NIPOH,7,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,27.46,192.22,4,No,No,No,69.85,515.45,0.0,420,6242,Thousand Palms
5875-YPQFJ,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,51,No,No,0,94555,ZGTN-EQLGI,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.66,45.66,28,No,No,No,69.9,69.9,0.0,961,33883,Fremont
5882-CMAZQ,Stayed,No,,,Female,52,No,Yes,2,91950,SHPO-CDJFC,5,9,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,19,No,No,No,34.25,163.55,0.0,306,62355,National City
6103-LIANB,Stayed,No,,,Male,49,No,Yes,1,92683,YZSP-RIHRU,59,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,41.09,2424.31,16,Yes,Yes,Yes,99.5,5861.75,0.0,557,88230,Westminster
6139-ZZRBQ,Stayed,No,,,Male,79,Yes,No,0,95746,HKKX-XYUPH,64,0,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,4.99,319.36,0,No,No,No,20.05,1198.05,0.0,1420,20675,Granite Bay
6142-VSJQO,Churned,Yes,Attitude,Attitude of support person,Female,27,No,Yes,3,92548,OMIB-OSYZK,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,40.42,40.42,59,No,No,No,44.35,44.35,0.0,501,4283,Homeland
6888-SBYAI,Joined,No,,,Male,56,No,No,0,94583,CYGN-OLCLG,1,0,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,38.05,38.05,14,No,No,No,50.7,50.7,0.0,982,44078,San Ramon
6990-YNRIO,Churned,Yes,Attitude,Attitude of support person,Male,53,No,Yes,0,91301,JHMY-PUFLP,65,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,41.88,2722.2,7,Yes,Yes,Yes,108.65,6937.95,0.0,188,25303,Agoura Hills
7274-RTAPZ,Churned,Yes,Dissatisfaction,Product dissatisfaction,Male,20,No,No,0,90804,OMAM-OUIVB,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,7.15,7.15,48,Yes,Yes,Yes,90.55,90.55,0.0,151,43467,Long Beach
7746-AWNQW,Stayed,No,,,Female,62,No,No,0,92037,XKRN-DNJLR,28,0,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.0,0.0,2,No,No,No,35.75,961.4,0.0,328,42617,La Jolla
7996-BPXHY,Stayed,No,,,Female,44,No,Yes,3,94111,LGZP-LIBGE,13,5,No,None,No,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,35.19,457.47,0,No,No,No,25.0,332.5,0.0,898,3337,San Francisco
8033-ATFAS,Stayed,No,,,Female,32,No,Yes,2,94404,UYYN-GDJUL,39,4,Yes,Cable,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.14,1877.46,23,Yes,No,No,59.85,2341.5,0.0,924,31882,San Mateo
8050-WYBND,Stayed,No,,,Female,55,No,No,2,90606,QHMM-FEKOR,22,0,Yes,DSL,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.0,0.0,29,Yes,Yes,Yes,49.45,1031.4,0.0,117,32148,Whittier
8198-RKSZG,Stayed,No,,,Female,43,No,Yes,3,94530,DHEB-RFPIB,14,8,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Credit Card,9.77,136.78,21,Yes,Yes,Yes,80.45,1137.05,0.0,945,23141,El Cerrito
8443-ZRDBZ,Churned,Yes,Price,Long distance charges,Male,62,No,No,0,92336,PRAX-DPKFH,4,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,42.44,169.76,29,No,No,No,76.05,318.9,0.0,447,54586,Fontana
8909-BOLNL,Joined,No,,,Male,40,No,No,0,94123,ACBE-MREAI,3,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,12.05,36.15,0,No,No,No,21.2,52.05,0.0,907,22920,San Francisco
9357-UJRUN,Stayed,No,,,Male,50,No,Yes,0,95528,CCNA-TMBJF,24,5,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,34.01,816.24,4,No,No,No,58.35,1346.9,0.0,1294,1072,Carlotta
9415-ZNBSX,Stayed,No,,,Female,30,No,Yes,1,95614,KCWI-OUDJE,70,3,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,33.24,2326.8,51,Yes,Yes,Yes,89.0,6293.2,0.0,1337,3674,Cool
0142-GVYSN,Stayed,No,,,Male,57,No,No,0,93554,JINB-ABHVD,26,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,13.34,346.84,0,No,No,No,20.3,511.25,0.0,762,117,Randsburg
0787-LHDYT,Stayed,No,,,Male,36,No,No,0,93924,TZGO-NBCBD,16,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,33.44,535.04,0,No,No,No,20.6,330.25,0.0,843,6691,Carmel Valley
0939-YAPAF,Churned,Yes,Competitor,Competitor offered higher download speeds,Female,44,No,No,0,92701,LKTJ-IKXMO,35,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,10.49,367.15,17,Yes,Yes,Yes,100.25,3527.6,0.0,562,58157,Santa Ana
1169-SAOCL,Stayed,No,,,Male,45,No,No,0,95007,ZZHC-VLZUC,49,0,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,22.52,1103.48,25,Yes,Yes,Yes,106.65,5168.1,0.0,1063,1007,Brookdale
1215-FIGMP,Stayed,No,,,Male,27,No,No,0,90077,RPOR-FMLDM,60,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,42.88,2572.8,52,Yes,No,No,89.9,5450.7,0.0,61,10470,Los Angeles
1809-DMJHQ,Churned,Yes,Competitor,Competitor had better devices,Female,56,No,No,1,92660,YEKP-QXZRN,5,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,23.89,119.45,14,No,No,No,46.0,221.7,0.0,547,28687,Newport Beach
2000-DHJUY,Stayed,No,,,Female,67,Yes,Yes,0,94025,QTBO-HIMWV,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,18.67,1306.9,21,Yes,Yes,Yes,92.2,6474.45,0.0,868,39062,Menlo Park
2868-MZAGQ,Churned,Yes,Dissatisfaction,Service dissatisfaction,Male,49,No,No,0,95354,UNAI-RVFEQ,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.98,19.98,5,No,Yes,Yes,79.25,79.25,0.0,1196,27135,Modesto
3049-NDXFL,Churned,Yes,Competitor,Competitor made better offer,Female,30,No,No,0,92130,NQUS-ISCIP,1,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,34.47,34.47,59,No,Yes,Yes,85.8,85.8,0.0,377,28201,San Diego
3316-UWXUY,Stayed,No,,,Male,64,No,No,0,91502,XAYE-SFLVG,50,0,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,40.83,2041.5,21,No,Yes,Yes,93.5,4747.5,0.0,230,11517,Burbank
3365-SAIGS,Stayed,No,,,Female,60,No,No,0,92067,KYYS-MFYVX,17,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,22.61,384.37,19,Yes,No,No,83.55,1329.15,0.0,339,7615,Rancho Santa Fe
3392-EHMNK,Stayed,No,,,Female,53,No,Yes,3,92274,WGAG-USQJK,67,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Two Year,No,Credit Card,11.4,763.8,27,Yes,No,No,94.1,6302.8,0.0,418,17018,Thermal
3537-HPKQT,Stayed,No,,,Female,20,No,Yes,0,92359,ZGIH-UEKNI,55,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,23.45,1289.75,53,No,No,No,77.75,4266.4,0.0,460,7324,Mentone
3545-CNWRG,Stayed,No,,,Female,52,No,Yes,3,90402,NILZ-GUFRC,49,7,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,27.38,1341.62,57,Yes,Yes,Yes,98.35,4889.2,0.0,103,11509,Santa Monica
3617-XLSGQ,Stayed,No,,,Female,61,No,Yes,2,95355,WFMH-ZYAYT,66,2,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,20.11,1327.26,25,Yes,Yes,Yes,109.25,7082.5,0.0,1197,47613,Modesto
3745-HRPHI,Stayed,No,,,Male,49,No,Yes,3,95993,BACM-PQLFS,66,0,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,0.0,0.0,28,Yes,Yes,Yes,54.65,3632.0,46.75,1518,27786,Yuba City
3976-HXHCE,Stayed,No,,,Male,57,No,No,0,94920,RSNC-VQWJB,72,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,45.75,3294.0,0,No,No,No,19.3,1414.8,0.0,1026,13065,Belvedere Tiburon
4097-YODCF,Stayed,No,,,Male,35,No,No,1,92333,NLPM-KPQWN,34,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,4.28,145.52,16,Yes,Yes,Yes,103.8,3470.8,0.0,445,414,Fawnskin
4134-BSXLX,Stayed,No,,,Male,32,No,Yes,0,92507,ZKKY-BGVDR,28,7,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,28.86,808.08,24,No,No,No,60.9,1785.65,0.0,490,48649,Riverside
4143-HHPMK,Churned,Yes,Attitude,Attitude of support person,Male,46,No,No,0,91345,VOOM-BZQGP,52,0,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,48.13,2502.76,12,No,Yes,Yes,85.35,4338.6,0.0,207,17112,Mission Hills
4505-EXZHB,Churned,Yes,Competitor,Competitor offered more data,Female,75,Yes,No,0,93218,AVAH-KVLZW,6,0,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,8.91,53.46,27,No,No,No,74.4,434.1,0.0,643,823,Ducor
4837-QUSFT,Stayed,No,,,Female,35,No,Yes,0,94561,NHRV-JMRBE,65,8,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,36.62,2380.3,6,Yes,No,No,100.15,6643.5,0.0,966,27607,Oakley
5260-UMPWX,Stayed,No,,,Female,41,No,Yes,1,95494,LRDX-PCASK,26,4,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.44,635.44,0,No,No,No,20.25,493.95,0.0,1282,335,Yorkville
5318-YKDPV,Stayed,No,,,Male,62,No,Yes,0,93653,WVQV-MJQXP,43,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,41.08,1766.44,18,Yes,Yes,Yes,79.15,3566.6,0.0,807,972,Raymond
5397-NSKQG,Stayed,No,,,Male,39,No,Yes,2,94022,MWTX-YBBUZ,67,2,Yes,DSL,Yes,No,No,No,Yes,No,No,Two Year,No,Credit Card,0.0,0.0,17,Yes,Yes,Yes,50.9,3281.65,0.0,866,18486,Los Altos
5443-SCMKX,Stayed,No,,,Female,49,No,Yes,0,91320,JLTH-UQFXZ,58,1,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,21.38,1240.04,26,No,Yes,Yes,94.3,5610.15,5.55,196,37779,Newbury Park
5614-DNZCE,Stayed,No,,,Female,56,No,No,0,95257,FYXK-RLETP,58,0,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,29.47,1709.26,16,No,No,No,64.9,3795.45,0.0,1158,435,Wilseyville
5872-OEQNH,Stayed,No,,,Female,29,No,No,0,95608,MAYE-KJSVR,60,0,Yes,DSL,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.0,0.0,73,No,Yes,Yes,44.45,2773.9,0.0,1334,58830,Carmichael
6036-TTFYU,Stayed,No,,,Female,48,No,Yes,0,91362,HVDY-CBHSM,16,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,46.86,749.76,0,No,No,No,19.6,314.45,26.83,216,33057,Thousand Oaks
6177-PEVRA,Stayed,No,,,Female,58,No,No,0,93212,ARXF-MLUHS,48,0,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Two Year,No,Credit Card,13.03,625.44,5,No,No,No,55.5,2627.35,0.0,641,23506,Corcoran
6469-MRVET,Joined,No,,,Male,32,No,Yes,0,91401,EARV-FKEZK,1,8,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,44.69,44.69,0,No,No,No,20.2,20.2,0.0,222,40376,Van Nuys
6732-VAILE,Stayed,No,,,Male,33,No,Yes,0,91763,AXJE-GOQZI,70,10,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,30.06,2104.2,24,Yes,Yes,Yes,85.95,5931.75,0.0,268,34447,Montclair
7234-KMNRQ,Stayed,No,,,Male,21,No,No,0,90272,ZMGI-JDBGK,4,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,8.38,33.52,0,No,No,No,19.0,73.45,0.0,87,22548,Pacific Palisades
7319-VENRZ,Stayed,No,,,Male,19,No,No,0,92688,RNOL-HRFYN,7,0,Yes,Cable,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,31.84,222.88,58,Yes,No,No,64.3,445.95,0.0,558,42193,Rancho Santa Margarita
7611-YKYTC,Stayed,No,,,Male,50,No,Yes,2,95225,QFOB-KEZDQ,22,1,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,38.82,854.04,19,No,No,No,75.0,1573.95,0.0,1137,27,Burson
7703-ZEKEF,Churned,Yes,Competitor,Competitor offered more data,Male,47,No,No,0,92249,KMJZ-DSBDE,23,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,18.7,430.1,24,No,No,No,81.0,1917.1,0.0,400,3535,Heber
7921-LMDFQ,Stayed,No,,,Male,69,Yes,No,0,91910,CCUQ-POLOM,51,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,4.14,211.14,21,Yes,Yes,Yes,94.0,4905.75,0.0,291,74025,Chula Vista
8328-SKJNO,Stayed,No,,,Male,61,No,No,1,92273,ATFS-SERTR,23,0,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,0.0,0.0,19,No,No,No,40.65,947.4,0.0,417,1632,Seeley
8329-GWVPJ,Stayed,No,,,Female,39,No,Yes,3,94708,HWAR-XUCCX,50,8,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10.21,510.5,23,No,No,No,69.75,3557.7,0.0,1015,10737,Berkeley
8645-KOMJQ,Stayed,No,,,Male,20,No,Yes,2,93647,DQWY-BXONB,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.16,3392.04,48,Yes,Yes,Yes,81.95,5601.4,0.0,802,9780,Orosi
8735-IJJEG,Stayed,No,,,Male,27,No,Yes,0,91931,KZDB-WQFLD,14,6,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,4.05,56.7,59,No,No,No,50.2,668.85,0.0,298,796,Guatay
9025-AOMKI,Churned,,Other,Moved,Female,42,No,No,0,93013,EHRL-DYHJC,6,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.8,262.8,5,Yes,Yes,Yes,93.55,536.4,0.0,609,17409,Carpinteria
9286-BHDQG,Stayed,No,,,Male,46,No,Yes,0,91362,RXKC-OLETC,72,11,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.0,0.0,17,No,No,No,45.25,3139.8,0.0,216,33057,Thousand Oaks
9297-FVVDH,Stayed,No,,,Female,33,No,Yes,0,92545,JVFF-MFMAZ,57,2,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,10.05,572.85,16,Yes,Yes,Yes,84.5,4845.4,0.0,500,25694,Hemet
9565-AXSMR,Stayed,No,,,Male,19,No,Yes,3,93927,YWXF-LGVAF,52,10,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,40.76,2119.52,0,No,No,No,19.2,1054.75,0.0,846,14204,Greenfield
0021-IKXGC,Joined,No,,,Female,72,Yes,No,0,92078,MPGE-PVFBN,1,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,7.77,7.77,22,No,No,No,72.1,72.1,0.0,344,6760,San Marcos
0549-CYCQN,Stayed,No,,,Male,69,Yes,No,0,96029,XMRQ-KQMAR,51,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,24.92,1270.92,11,No,No,No,79.6,3974.7,16.73,1542,84,Flournoy
0576-WNXXC,Churned,Yes,Dissatisfaction,Service dissatisfaction,Male,70,Yes,Yes,0,93648,KWLV-VMDWF,27,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.49,1066.23,7,No,Yes,Yes,95.55,2510.2,0.0,803,12587,Parlier
0578-SKVMF,Churned,Yes,Competitor,Competitor had better devices,Female,23,No,Yes,0,92273,WHWB-NINYK,22,4,Yes,Cable,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,4.01,88.22,53,No,Yes,Yes,83.3,1845.9,0.0,417,1632,Seeley
0716-BQNDX,Stayed,No,,,Male,77,Yes,No,0,93637,QASH-YDVDP,57,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,2.21,125.97,11,No,Yes,Yes,93.75,5625.55,0.0,795,28434,Madera
1608-GMEWB,Stayed,No,,,Male,76,Yes,No,0,95215,VJZF-LXUDG,45,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,15.65,704.25,18,Yes,Yes,No,93.9,4200.25,0.0,1131,23789,Stockton
1684-FLBGS,Stayed,No,,,Female,60,No,Yes,1,92139,UILZ-AKGKB,23,6,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,27.49,632.27,21,Yes,No,No,69.5,1652.1,16.89,379,36351,San Diego
1699-UOTXU,Stayed,No,,,Male,24,No,No,0,95305,JNTY-BDXFO,60,0,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,30.92,1855.2,26,No,No,No,61.4,3638.25,0.0,1162,167,Big Oak Flat
